,Model Name,R2_Score(Training),R2_Score_Testing,Depth,Iterations,Learning Rate
890,CatBoost Regressor Tuned,0.998976583328091,0.7819373189991099,6.0,1750.0,0.1
891,CatBoost Regressor Tuned,0.6117340955162268,0.7955011765872113,6.0,2000.0,0.001
892,CatBoost Regressor Tuned,0.7977274776226624,0.8832960876195277,6.0,2000.0,0.005
893,CatBoost Regressor Tuned,0.8353409531274957,0.8780951056422137,6.0,2000.0,0.007
894,CatBoost Regressor Tuned,0.8857832049932148,0.8702593948918903,6.0,2000.0,0.01
895,CatBoost Regressor Tuned,0.9521577851740688,0.8371703145611944,6.0,2000.0,0.02
896,CatBoost Regressor Tuned,0.9762500917449585,0.8267264965816139,6.0,2000.0,0.03
897,CatBoost Regressor Tuned,0.9870792588243243,0.801715873157878,6.0,2000.0,0.04
898,CatBoost Regressor Tuned,0.9931576645236,0.7878251628132604,6.0,2000.0,0.05
899,CatBoost Regressor Tuned,0.997404944349893,0.768680737639963,6.0,2000.0,0.07
900,CatBoost Regressor Tuned,0.9994169759655286,0.7795488810226601,6.0,2000.0,0.1
901,CatBoost Regressor Tuned,0.4830759514013343,0.6405425032179359,7.0,1000.0,0.001
902,CatBoost Regressor Tuned,0.7558597842375149,0.8705739398560542,7.0,1000.0,0.005
903,CatBoost Regressor Tuned,0.7898884534453587,0.8805656593745291,7.0,1000.0,0.007
904,CatBoost Regressor Tuned,0.826544513212058,0.883530928633809,7.0,1000.0,0.01
905,CatBoost Regressor Tuned,0.9118844220344712,0.8677486537879917,7.0,1000.0,0.02
906,CatBoost Regressor Tuned,0.9485048686488654,0.8417239475402537,7.0,1000.0,0.03
907,CatBoost Regressor Tuned,0.9691126706331964,0.8302403466872246,7.0,1000.0,0.04
908,CatBoost Regressor Tuned,0.9807163167973203,0.821049474543853,7.0,1000.0,0.05
909,CatBoost Regressor Tuned,0.9916906781214683,0.8158700705655816,7.0,1000.0,0.07
910,CatBoost Regressor Tuned,0.9970365231329399,0.8132269231032039,7.0,1000.0,0.1
911,CatBoost Regressor Tuned,0.4945108697358711,0.6547605988547002,7.0,1050.0,0.001
912,CatBoost Regressor Tuned,0.7615025371444641,0.8718092488644017,7.0,1050.0,0.005
913,CatBoost Regressor Tuned,0.7949615302229395,0.8817116828657068,7.0,1050.0,0.007
914,CatBoost Regressor Tuned,0.8318656454211546,0.8835920125723864,7.0,1050.0,0.01
915,CatBoost Regressor Tuned,0.9169512636813116,0.8663887075693488,7.0,1050.0,0.02
916,CatBoost Regressor Tuned,0.9522299347826628,0.8392583121544483,7.0,1050.0,0.03
917,CatBoost Regressor Tuned,0.9720205716156659,0.8272978810737109,7.0,1050.0,0.04
918,CatBoost Regressor Tuned,0.9827417131516849,0.8197910473171346,7.0,1050.0,0.05
919,CatBoost Regressor Tuned,0.9928256462114162,0.8135380986205636,7.0,1050.0,0.07
920,CatBoost Regressor Tuned,0.9975099723965273,0.8125929542069296,7.0,1050.0,0.1
921,CatBoost Regressor Tuned,0.505605261608342,0.6680111778720272,7.0,1100.0,0.001
922,CatBoost Regressor Tuned,0.7666834074185478,0.8734678258527729,7.0,1100.0,0.005
923,CatBoost Regressor Tuned,0.7993714300919683,0.8826829996089255,7.0,1100.0,0.007
924,CatBoost Regressor Tuned,0.836162597486731,0.8837935304968588,7.0,1100.0,0.01
925,CatBoost Regressor Tuned,0.9216882423219868,0.8644485102636177,7.0,1100.0,0.02
926,CatBoost Regressor Tuned,0.9556476204180429,0.8373314219729223,7.0,1100.0,0.03
927,CatBoost Regressor Tuned,0.9745383164586954,0.8251680097617111,7.0,1100.0,0.04
928,CatBoost Regressor Tuned,0.9845439875828106,0.8177736515679805,7.0,1100.0,0.05
929,CatBoost Regressor Tuned,0.9936268126564709,0.8119952822673402,7.0,1100.0,0.07
930,CatBoost Regressor Tuned,0.997875304589167,0.8114945648861382,7.0,1100.0,0.1
931,CatBoost Regressor Tuned,0.5156501363501871,0.6798061781449753,7.0,1150.0,0.001
932,CatBoost Regressor Tuned,0.7713797721875928,0.8744944828295308,7.0,1150.0,0.005
933,CatBoost Regressor Tuned,0.8040683454254656,0.8829308721808766,7.0,1150.0,0.007
934,CatBoost Regressor Tuned,0.8404527837099819,0.8841071183507826,7.0,1150.0,0.01
935,CatBoost Regressor Tuned,0.925474926842233,0.8626171393768938,7.0,1150.0,0.02
936,CatBoost Regressor Tuned,0.9593522615077459,0.8343546441703341,7.0,1150.0,0.03
937,CatBoost Regressor Tuned,0.9765973079570188,0.8230222975012416,7.0,1150.0,0.04
938,CatBoost Regressor Tuned,0.986011796958781,0.8157115584349451,7.0,1150.0,0.05
939,CatBoost Regressor Tuned,0.9944195912307723,0.8103512822435174,7.0,1150.0,0.07
940,CatBoost Regressor Tuned,0.9982067158300706,0.8103792810832529,7.0,1150.0,0.1
941,CatBoost Regressor Tuned,0.5256587782343736,0.6907605470894109,7.0,1200.0,0.001
942,CatBoost Regressor Tuned,0.7759266224990499,0.8750743690916872,7.0,1200.0,0.005
943,CatBoost Regressor Tuned,0.8088132527041495,0.8834298909448272,7.0,1200.0,0.007
944,CatBoost Regressor Tuned,0.8453057423333744,0.8838780239051649,7.0,1200.0,0.01
945,CatBoost Regressor Tuned,0.9300900317680043,0.860347400888585,7.0,1200.0,0.02
946,CatBoost Regressor Tuned,0.9625893336926037,0.8326745935098444,7.0,1200.0,0.03
947,CatBoost Regressor Tuned,0.9786637188345896,0.8215703464227199,7.0,1200.0,0.04
948,CatBoost Regressor Tuned,0.9874937147736039,0.8131906016484691,7.0,1200.0,0.05
949,CatBoost Regressor Tuned,0.9950948715105713,0.8088986968561713,7.0,1200.0,0.07
950,CatBoost Regressor Tuned,0.9984996167561365,0.8093067044628937,7.0,1200.0,0.1
951,CatBoost Regressor Tuned,0.5348460434097828,0.7012166548651052,7.0,1250.0,0.001
952,CatBoost Regressor Tuned,0.7800138805020864,0.8761020404647524,7.0,1250.0,0.005
953,CatBoost Regressor Tuned,0.8132192973336577,0.8833009560074307,7.0,1250.0,0.007
954,CatBoost Regressor Tuned,0.8507005487320907,0.8825433731880935,7.0,1250.0,0.01
955,CatBoost Regressor Tuned,0.9344080015267436,0.8587202668360409,7.0,1250.0,0.02
956,CatBoost Regressor Tuned,0.9648421578119794,0.8319865710977894,7.0,1250.0,0.03
957,CatBoost Regressor Tuned,0.9802921489905061,0.8192621595129743,7.0,1250.0,0.04
958,CatBoost Regressor Tuned,0.9886553536843435,0.8114960458011828,7.0,1250.0,0.05
959,CatBoost Regressor Tuned,0.995724198221294,0.807278463104854,7.0,1250.0,0.07
960,CatBoost Regressor Tuned,0.998735335806535,0.8088689655031923,7.0,1250.0,0.1
961,CatBoost Regressor Tuned,0.5435514548826792,0.7104235755548933,7.0,1300.0,0.001
962,CatBoost Regressor Tuned,0.7838616982215413,0.8768106173480931,7.0,1300.0,0.005
963,CatBoost Regressor Tuned,0.8176585942635374,0.883686080560664,7.0,1300.0,0.007
964,CatBoost Regressor Tuned,0.855580795092965,0.8822682168377249,7.0,1300.0,0.01
965,CatBoost Regressor Tuned,0.9375153870861788,0.8571082055546816,7.0,1300.0,0.02
966,CatBoost Regressor Tuned,0.9672837024427998,0.830244981494345,7.0,1300.0,0.03
967,CatBoost Regressor Tuned,0.9818971191431508,0.8169521683862558,7.0,1300.0,0.04
968,CatBoost Regressor Tuned,0.9896605633902694,0.8103019287183728,7.0,1300.0,0.05
969,CatBoost Regressor Tuned,0.996297534220271,0.8058065143760526,7.0,1300.0,0.07
970,CatBoost Regressor Tuned,0.9989211556120021,0.8081825756846621,7.0,1300.0,0.1
971,CatBoost Regressor Tuned,0.5518871045252092,0.7195859211750351,7.0,1350.0,0.001
972,CatBoost Regressor Tuned,0.7880585625142477,0.8772537887274238,7.0,1350.0,0.005
973,CatBoost Regressor Tuned,0.8213760006591491,0.8841179398239487,7.0,1350.0,0.007
974,CatBoost Regressor Tuned,0.8604549044749585,0.8815978877350518,7.0,1350.0,0.01
975,CatBoost Regressor Tuned,0.9405636458925932,0.8555826681926212,7.0,1350.0,0.02
976,CatBoost Regressor Tuned,0.9692047944927265,0.8281889444510561,7.0,1350.0,0.03
977,CatBoost Regressor Tuned,0.9833447669952153,0.8156536560564613,7.0,1350.0,0.04
978,CatBoost Regressor Tuned,0.990683006913814,0.8091950627091481,7.0,1350.0,0.05
979,CatBoost Regressor Tuned,0.9967187009717531,0.8051870665836676,7.0,1350.0,0.07
980,CatBoost Regressor Tuned,0.9990837610263275,0.8077061090990664,7.0,1350.0,0.1
981,CatBoost Regressor Tuned,0.559699555821584,0.7278867989071136,7.0,1400.0,0.001
982,CatBoost Regressor Tuned,0.7917979354117153,0.8776832969646136,7.0,1400.0,0.005
983,CatBoost Regressor Tuned,0.8248736334476165,0.8837998326798889,7.0,1400.0,0.007
984,CatBoost Regressor Tuned,0.865684547088432,0.8807333713162866,7.0,1400.0,0.01
985,CatBoost Regressor Tuned,0.9431087838102094,0.8543791415832473,7.0,1400.0,0.02
986,CatBoost Regressor Tuned,0.9713267938918282,0.8263056693216051,7.0,1400.0,0.03
987,CatBoost Regressor Tuned,0.9846477932129928,0.8137860316342542,7.0,1400.0,0.04
988,CatBoost Regressor Tuned,0.991510920721878,0.8081909919041594,7.0,1400.0,0.05
989,CatBoost Regressor Tuned,0.9971373563789789,0.8045522348952245,7.0,1400.0,0.07
990,CatBoost Regressor Tuned,0.9992307491772312,0.8065161434475849,7.0,1400.0,0.1
991,CatBoost Regressor Tuned,0.5672299177926882,0.7358878113237357,7.0,1450.0,0.001
992,CatBoost Regressor Tuned,0.7952386226254271,0.878428738775463,7.0,1450.0,0.005
993,CatBoost Regressor Tuned,0.8281959260743319,0.8838995078889608,7.0,1450.0,0.007
994,CatBoost Regressor Tuned,0.8706042681463104,0.8806041552866427,7.0,1450.0,0.01
995,CatBoost Regressor Tuned,0.945858886877324,0.8524078145985415,7.0,1450.0,0.02
996,CatBoost Regressor Tuned,0.9729025372045726,0.8251301768740914,7.0,1450.0,0.03
997,CatBoost Regressor Tuned,0.9857951941165335,0.8130801143838033,7.0,1450.0,0.04
998,CatBoost Regressor Tuned,0.9922716763361158,0.8075472499228535,7.0,1450.0,0.05
999,CatBoost Regressor Tuned,0.9974482232344049,0.8034967732385294,7.0,1450.0,0.07
1000,CatBoost Regressor Tuned,0.9993362061289995,0.8057728481766991,7.0,1450.0,0.1
1001,CatBoost Regressor Tuned,0.5744299265366553,0.7435935114290952,7.0,1500.0,0.001
1002,CatBoost Regressor Tuned,0.7984769735506139,0.878931025075903,7.0,1500.0,0.005
1003,CatBoost Regressor Tuned,0.8315375716421053,0.8839864194160758,7.0,1500.0,0.007
1004,CatBoost Regressor Tuned,0.8752871558993979,0.8798198356324225,7.0,1500.0,0.01
1005,CatBoost Regressor Tuned,0.948699446383699,0.850125065214934,7.0,1500.0,0.02
1006,CatBoost Regressor Tuned,0.9747571784815465,0.8245235367532459,7.0,1500.0,0.03
1007,CatBoost Regressor Tuned,0.986782585321409,0.811197875601699,7.0,1500.0,0.04
1008,CatBoost Regressor Tuned,0.9929642287744972,0.8053123507539673,7.0,1500.0,0.05
1009,CatBoost Regressor Tuned,0.9977206371750791,0.8027199835748011,7.0,1500.0,0.07
1010,CatBoost Regressor Tuned,0.9994314532133554,0.8054057160649098,7.0,1500.0,0.1
1011,CatBoost Regressor Tuned,0.5811107548391932,0.7505022265655572,7.0,1550.0,0.001
1012,CatBoost Regressor Tuned,0.8018566411457417,0.8793845846067084,7.0,1550.0,0.005
1013,CatBoost Regressor Tuned,0.8346897671412967,0.8841671812066305,7.0,1550.0,0.007
1014,CatBoost Regressor Tuned,0.8796070094775379,0.8789844163984223,7.0,1550.0,0.01
1015,CatBoost Regressor Tuned,0.951070604498376,0.8489203454885702,7.0,1550.0,0.02
1016,CatBoost Regressor Tuned,0.9762652225886591,0.8238479836672564,7.0,1550.0,0.03
1017,CatBoost Regressor Tuned,0.9878275538106008,0.8096287669770389,7.0,1550.0,0.04
1018,CatBoost Regressor Tuned,0.993621768423566,0.8043279639747634,7.0,1550.0,0.05
1019,CatBoost Regressor Tuned,0.9979736655967633,0.8018912307510997,7.0,1550.0,0.07
1020,CatBoost Regressor Tuned,0.9995205795165775,0.8051829673080657,7.0,1550.0,0.1
1021,CatBoost Regressor Tuned,0.5877343445337273,0.7572705399089886,7.0,1600.0,0.001
1022,CatBoost Regressor Tuned,0.8052204459292708,0.8799284545458107,7.0,1600.0,0.005
1023,CatBoost Regressor Tuned,0.8382848925682979,0.8836572668490899,7.0,1600.0,0.007
1024,CatBoost Regressor Tuned,0.8840104024368753,0.8779545419142297,7.0,1600.0,0.01
1025,CatBoost Regressor Tuned,0.9532040790662307,0.8475394143219482,7.0,1600.0,0.02
1026,CatBoost Regressor Tuned,0.9779808500157988,0.8220446880542269,7.0,1600.0,0.03
1027,CatBoost Regressor Tuned,0.9887656976075264,0.8084636568699721,7.0,1600.0,0.04
1028,CatBoost Regressor Tuned,0.9941794105304654,0.803410261412194,7.0,1600.0,0.05
1029,CatBoost Regressor Tuned,0.998218447707181,0.8009222317043578,7.0,1600.0,0.07
1030,CatBoost Regressor Tuned,0.999600017493378,0.8047496578593492,7.0,1600.0,0.1
1031,CatBoost Regressor Tuned,0.6055524190778792,0.7750777162511587,7.0,1750.0,0.001
1032,CatBoost Regressor Tuned,0.8142435607180736,0.8804071526091503,7.0,1750.0,0.005
1033,CatBoost Regressor Tuned,0.8491349546215724,0.8826783800902105,7.0,1750.0,0.007
1034,CatBoost Regressor Tuned,0.8951546025402219,0.8752615783252807,7.0,1750.0,0.01
1035,CatBoost Regressor Tuned,0.9599919462673625,0.8408293440625751,7.0,1750.0,0.02
1036,CatBoost Regressor Tuned,0.9816243177575501,0.8188108424902285,7.0,1750.0,0.03
1037,CatBoost Regressor Tuned,0.9911128491036055,0.805213386741635,7.0,1750.0,0.04
1038,CatBoost Regressor Tuned,0.9955807351399879,0.8003799819448039,7.0,1750.0,0.05
1039,CatBoost Regressor Tuned,0.9987139635040562,0.7994520923783843,7.0,1750.0,0.07
1040,CatBoost Regressor Tuned,0.9997525113130203,0.8038255453445459,7.0,1750.0,0.1
1041,CatBoost Regressor Tuned,0.6299867293782451,0.7983470257830854,7.0,2000.0,0.001
1042,CatBoost Regressor Tuned,0.8289364803083772,0.8816337451968886,7.0,2000.0,0.005
1043,CatBoost Regressor Tuned,0.8673029205166847,0.8798468758582261,7.0,2000.0,0.007
1044,CatBoost Regressor Tuned,0.9104773879405932,0.8703849700881823,7.0,2000.0,0.01
1045,CatBoost Regressor Tuned,0.9683992180925889,0.8342119455302122,7.0,2000.0,0.02
1046,CatBoost Regressor Tuned,0.9862214718616664,0.8152465516989837,7.0,2000.0,0.03
1047,CatBoost Regressor Tuned,0.9938988838733029,0.8003500367966628,7.0,2000.0,0.04
1048,CatBoost Regressor Tuned,0.9971645837288173,0.7966473794499744,7.0,2000.0,0.05
1049,CatBoost Regressor Tuned,0.9992697221738736,0.7975350368018328,7.0,2000.0,0.07
1050,CatBoost Regressor Tuned,0.9998832626798679,0.8023620455741904,7.0,2000.0,0.1
1051,CatBoost Regressor Tuned,0.4912283457156468,0.6361826475785084,8.0,1000.0,0.001
1052,CatBoost Regressor Tuned,0.7793647925851892,0.8681872347213169,8.0,1000.0,0.005
1053,CatBoost Regressor Tuned,0.8170274043544937,0.8750278540843173,8.0,1000.0,0.007
1054,CatBoost Regressor Tuned,0.853913494603766,0.8789086368611406,8.0,1000.0,0.01
1055,CatBoost Regressor Tuned,0.932963457038337,0.8600638510874667,8.0,1000.0,0.02
1056,CatBoost Regressor Tuned,0.9651615459453332,0.8518387292265112,8.0,1000.0,0.03
1057,CatBoost Regressor Tuned,0.9804173837416252,0.8341538289820556,8.0,1000.0,0.04
1058,CatBoost Regressor Tuned,0.9896067758808775,0.8289550559588839,8.0,1000.0,0.05
1059,CatBoost Regressor Tuned,0.9959882364077528,0.8103955750057885,8.0,1000.0,0.07
1060,CatBoost Regressor Tuned,0.9988835694814304,0.7824664687161664,8.0,1000.0,0.1
1061,CatBoost Regressor Tuned,0.503124050656589,0.65020734045538,8.0,1050.0,0.001
1062,CatBoost Regressor Tuned,0.7847390399379257,0.8698216845741864,8.0,1050.0,0.005
1063,CatBoost Regressor Tuned,0.8226910282608437,0.8756410527565163,8.0,1050.0,0.007
1064,CatBoost Regressor Tuned,0.8587352179761829,0.8789009629632001,8.0,1050.0,0.01
1065,CatBoost Regressor Tuned,0.9373303436482624,0.8588312853191237,8.0,1050.0,0.02
1066,CatBoost Regressor Tuned,0.9680314548724894,0.8500180502937312,8.0,1050.0,0.03
1067,CatBoost Regressor Tuned,0.9824305385574826,0.8331526961477684,8.0,1050.0,0.04
1068,CatBoost Regressor Tuned,0.9908130016420343,0.8277942847038161,8.0,1050.0,0.05
1069,CatBoost Regressor Tuned,0.9965206581945395,0.8090946125214888,8.0,1050.0,0.07
1070,CatBoost Regressor Tuned,0.9991090041528912,0.7817317831990337,8.0,1050.0,0.1
1071,CatBoost Regressor Tuned,0.5143346854470252,0.6625765348551786,8.0,1100.0,0.001
1072,CatBoost Regressor Tuned,0.7901446196177621,0.8705653441039629,8.0,1100.0,0.005
1073,CatBoost Regressor Tuned,0.8277447550648407,0.87595982505917,8.0,1100.0,0.007
1074,CatBoost Regressor Tuned,0.8626351630895676,0.8784754952231483,8.0,1100.0,0.01
1075,CatBoost Regressor Tuned,0.9419617541643149,0.8572765755367977,8.0,1100.0,0.02
1076,CatBoost Regressor Tuned,0.9709600154437467,0.8479271651746481,8.0,1100.0,0.03
1077,CatBoost Regressor Tuned,0.9842989511935599,0.83145161577304,8.0,1100.0,0.04
1078,CatBoost Regressor Tuned,0.9920177488663984,0.8265981698018232,8.0,1100.0,0.05
1079,CatBoost Regressor Tuned,0.9970362539381861,0.808442559356607,8.0,1100.0,0.07
1080,CatBoost Regressor Tuned,0.9992714671713312,0.7811163773433608,8.0,1100.0,0.1
1081,CatBoost Regressor Tuned,0.5251260170221523,0.6745073454191854,8.0,1150.0,0.001
1082,CatBoost Regressor Tuned,0.7953492161001539,0.8719788393115178,8.0,1150.0,0.005
1083,CatBoost Regressor Tuned,0.8323406561329929,0.876707498956735,8.0,1150.0,0.007
1084,CatBoost Regressor Tuned,0.8669201390455217,0.8782095804365735,8.0,1150.0,0.01
1085,CatBoost Regressor Tuned,0.9459005430700479,0.8552296192959712,8.0,1150.0,0.02
1086,CatBoost Regressor Tuned,0.9738060132532486,0.8450455217437619,8.0,1150.0,0.03
1087,CatBoost Regressor Tuned,0.9858780950497269,0.8300713871478491,8.0,1150.0,0.04
1088,CatBoost Regressor Tuned,0.9929415528666325,0.8252435060028791,8.0,1150.0,0.05
1089,CatBoost Regressor Tuned,0.9975187229137668,0.8072562281018367,8.0,1150.0,0.07
1090,CatBoost Regressor Tuned,0.999408850960117,0.7799955494134632,8.0,1150.0,0.1
1091,CatBoost Regressor Tuned,0.5351810549738121,0.6858328386650341,8.0,1200.0,0.001
1092,CatBoost Regressor Tuned,0.7997780986118219,0.8728490125511144,8.0,1200.0,0.005
1093,CatBoost Regressor Tuned,0.8370132041730821,0.8770820663654807,8.0,1200.0,0.007
1094,CatBoost Regressor Tuned,0.8713345910005059,0.8780339536870136,8.0,1200.0,0.01
1095,CatBoost Regressor Tuned,0.9497188543428229,0.8527573066733108,8.0,1200.0,0.02
1096,CatBoost Regressor Tuned,0.9760567604391656,0.8439403921733007,8.0,1200.0,0.03
1097,CatBoost Regressor Tuned,0.9873520338979641,0.8284239379188563,8.0,1200.0,0.04
1098,CatBoost Regressor Tuned,0.9937781411359119,0.8245039033565762,8.0,1200.0,0.05
1099,CatBoost Regressor Tuned,0.9978607197992804,0.8066126307416697,8.0,1200.0,0.07
1100,CatBoost Regressor Tuned,0.9995277220708624,0.7789906771817435,8.0,1200.0,0.1
1101,CatBoost Regressor Tuned,0.5448793662780167,0.6969823453118851,8.0,1250.0,0.001
1102,CatBoost Regressor Tuned,0.8043902057477395,0.8734027316296149,8.0,1250.0,0.005
1103,CatBoost Regressor Tuned,0.8413274625526198,0.8772281479268323,8.0,1250.0,0.007
1104,CatBoost Regressor Tuned,0.8765288231819052,0.8762178097491504,8.0,1250.0,0.01
1105,CatBoost Regressor Tuned,0.952916733417677,0.8507510368335025,8.0,1250.0,0.02
1106,CatBoost Regressor Tuned,0.9780938864417996,0.8424024229566268,8.0,1250.0,0.03
1107,CatBoost Regressor Tuned,0.9885874523786923,0.8276816791466728,8.0,1250.0,0.04
1108,CatBoost Regressor Tuned,0.9944291088979245,0.8241094774845251,8.0,1250.0,0.05
1109,CatBoost Regressor Tuned,0.9981778243675439,0.8057372379696492,8.0,1250.0,0.07
1110,CatBoost Regressor Tuned,0.9996161489022879,0.7782066432054213,8.0,1250.0,0.1
1111,CatBoost Regressor Tuned,0.553935993945625,0.7065319712528246,8.0,1300.0,0.001
1112,CatBoost Regressor Tuned,0.8087283652340097,0.8740456243620676,8.0,1300.0,0.005
1113,CatBoost Regressor Tuned,0.8453826053474267,0.8776180293654677,8.0,1300.0,0.007
1114,CatBoost Regressor Tuned,0.881604594440357,0.8756114976413854,8.0,1300.0,0.01
1115,CatBoost Regressor Tuned,0.9560281512016751,0.8491791901897539,8.0,1300.0,0.02
1116,CatBoost Regressor Tuned,0.9800805095112618,0.840127187906311,8.0,1300.0,0.03
1117,CatBoost Regressor Tuned,0.9897705879381186,0.8257511865405681,8.0,1300.0,0.04
1118,CatBoost Regressor Tuned,0.9949947504689415,0.8233393993038227,8.0,1300.0,0.05
1119,CatBoost Regressor Tuned,0.9984476692520091,0.8048523854090632,8.0,1300.0,0.07
1120,CatBoost Regressor Tuned,0.9996866401259193,0.7773202538571522,8.0,1300.0,0.1
1121,CatBoost Regressor Tuned,0.5628507924787685,0.7157293740272254,8.0,1350.0,0.001
1122,CatBoost Regressor Tuned,0.8129858768594761,0.8747462205933269,8.0,1350.0,0.005
1123,CatBoost Regressor Tuned,0.8492310616729439,0.8777935299442131,8.0,1350.0,0.007
1124,CatBoost Regressor Tuned,0.8872078438350358,0.874907833771043,8.0,1350.0,0.01
1125,CatBoost Regressor Tuned,0.9587591526857545,0.8476417749092564,8.0,1350.0,0.02
1126,CatBoost Regressor Tuned,0.9816463196717201,0.8392691904674358,8.0,1350.0,0.03
1127,CatBoost Regressor Tuned,0.9908420730128279,0.8244149076264329,8.0,1350.0,0.04
1128,CatBoost Regressor Tuned,0.9955537878389107,0.8222139749879078,8.0,1350.0,0.05
1129,CatBoost Regressor Tuned,0.9986642594386309,0.8039965025075673,8.0,1350.0,0.07
1130,CatBoost Regressor Tuned,0.9997439388795204,0.7768292277438766,8.0,1350.0,0.1
1131,CatBoost Regressor Tuned,0.5711166867439672,0.7239951238806162,8.0,1400.0,0.001
1132,CatBoost Regressor Tuned,0.8168621266027382,0.8749346732114426,8.0,1400.0,0.005
1133,CatBoost Regressor Tuned,0.8532292214825494,0.8772269005660216,8.0,1400.0,0.007
1134,CatBoost Regressor Tuned,0.8916997966390762,0.8746896477899251,8.0,1400.0,0.01
1135,CatBoost Regressor Tuned,0.9612416997291906,0.8459891761461923,8.0,1400.0,0.02
1136,CatBoost Regressor Tuned,0.9831156266986144,0.8372076082104645,8.0,1400.0,0.03
1137,CatBoost Regressor Tuned,0.9917741964723807,0.8230160791580099,8.0,1400.0,0.04
1138,CatBoost Regressor Tuned,0.9960431470135954,0.821333611211873,8.0,1400.0,0.05
1139,CatBoost Regressor Tuned,0.9988428808259292,0.8034938215468113,8.0,1400.0,0.07
1140,CatBoost Regressor Tuned,0.9997938185924186,0.7763578286935253,8.0,1400.0,0.1
1141,CatBoost Regressor Tuned,0.5788658273002492,0.7322339153137716,8.0,1450.0,0.001
1142,CatBoost Regressor Tuned,0.8208159364151841,0.8756689773282099,8.0,1450.0,0.005
1143,CatBoost Regressor Tuned,0.8570174102664462,0.8772020049325044,8.0,1450.0,0.007
1144,CatBoost Regressor Tuned,0.8965460933770905,0.8738804283891509,8.0,1450.0,0.01
1145,CatBoost Regressor Tuned,0.963679338906479,0.8444295156752133,8.0,1450.0,0.02
1146,CatBoost Regressor Tuned,0.9845685994308644,0.8357399590073438,8.0,1450.0,0.03
1147,CatBoost Regressor Tuned,0.9925598296406443,0.821652187478989,8.0,1450.0,0.04
1148,CatBoost Regressor Tuned,0.9965274058995177,0.819939904463988,8.0,1450.0,0.05
1149,CatBoost Regressor Tuned,0.99901920790401,0.8026525978727324,8.0,1450.0,0.07
1150,CatBoost Regressor Tuned,0.9998310130530068,0.7759969072887993,8.0,1450.0,0.1
1151,CatBoost Regressor Tuned,0.586253027693961,0.7395929779916736,8.0,1500.0,0.001
1152,CatBoost Regressor Tuned,0.8243655287899649,0.8762224746716952,8.0,1500.0,0.005
1153,CatBoost Regressor Tuned,0.8604824013570441,0.8768910038812224,8.0,1500.0,0.007
1154,CatBoost Regressor Tuned,0.9002278462879495,0.8729156334724577,8.0,1500.0,0.01
1155,CatBoost Regressor Tuned,0.9658977938262843,0.8427171573445029,8.0,1500.0,0.02
1156,CatBoost Regressor Tuned,0.9858683554276279,0.8337336425507574,8.0,1500.0,0.03
1157,CatBoost Regressor Tuned,0.9932625005230484,0.8210557220516653,8.0,1500.0,0.04
1158,CatBoost Regressor Tuned,0.9968819276748597,0.8189836424027013,8.0,1500.0,0.05
1159,CatBoost Regressor Tuned,0.9991406090352456,0.801965540393004,8.0,1500.0,0.07
1160,CatBoost Regressor Tuned,0.9998592666821827,0.7755121253092486,8.0,1500.0,0.1
1161,CatBoost Regressor Tuned,0.5934897518912099,0.7469449895960567,8.0,1550.0,0.001
1162,CatBoost Regressor Tuned,0.8277642070155228,0.8765998911394485,8.0,1550.0,0.005
1163,CatBoost Regressor Tuned,0.8638405448866583,0.8766360089857839,8.0,1550.0,0.007
1164,CatBoost Regressor Tuned,0.9045936376400483,0.8717667801284099,8.0,1550.0,0.01
1165,CatBoost Regressor Tuned,0.9680190922773357,0.8413790143404951,8.0,1550.0,0.02
1166,CatBoost Regressor Tuned,0.9870162061826776,0.8326000737225855,8.0,1550.0,0.03
1167,CatBoost Regressor Tuned,0.9938922529422832,0.819386429378836,8.0,1550.0,0.04
1168,CatBoost Regressor Tuned,0.9971738709945861,0.8183550253235929,8.0,1550.0,0.05
1169,CatBoost Regressor Tuned,0.9992530063918983,0.8013585472967802,8.0,1550.0,0.07
1170,CatBoost Regressor Tuned,0.9998836941189132,0.7752433544657698,8.0,1550.0,0.1
1171,CatBoost Regressor Tuned,0.6001405234417545,0.753818568921949,8.0,1600.0,0.001
1172,CatBoost Regressor Tuned,0.8312068975458929,0.8767580998199802,8.0,1600.0,0.005
1173,CatBoost Regressor Tuned,0.8669239619049365,0.8765851991342382,8.0,1600.0,0.007
1174,CatBoost Regressor Tuned,0.908724155512328,0.8703133334673832,8.0,1600.0,0.01
1175,CatBoost Regressor Tuned,0.9699708044012948,0.8408609718366917,8.0,1600.0,0.02
1176,CatBoost Regressor Tuned,0.9879976907873401,0.8315408298371721,8.0,1600.0,0.03
1177,CatBoost Regressor Tuned,0.9944275212109546,0.8183022741801231,8.0,1600.0,0.04
1178,CatBoost Regressor Tuned,0.997514192337944,0.8172149426761538,8.0,1600.0,0.05
1179,CatBoost Regressor Tuned,0.9993452612914016,0.8010095342693133,8.0,1600.0,0.07
1180,CatBoost Regressor Tuned,0.9999019025047469,0.7749284845459586,8.0,1600.0,0.1
1181,CatBoost Regressor Tuned,0.618861439761409,0.7715480178559198,8.0,1750.0,0.001
1182,CatBoost Regressor Tuned,0.8407371527036962,0.8767292306587792,8.0,1750.0,0.005
1183,CatBoost Regressor Tuned,0.8770196043417907,0.8742986750837702,8.0,1750.0,0.007
